,No-show
27268,0
76616,0
35933,0
22250,0
59529,0
48400,0
85877,0
40278,0
88353,1
82739,0
57570,0
41365,0
36955,0
94755,0
39588,0
109662,0
63189,0
13115,1
15345,0
94663,0
105637,0
50700,0
91147,0
56220,0
29793,0
72460,0
49895,0
79041,0
71808,0
103731,0
7036,0
24569,0
72403,1
110515,0
8238,1
51758,0
4788,0
38964,1
91248,0
18456,1
27682,0
88017,0
46170,0
36776,0
29966,0
17964,0
3811,0
65115,0
32783,0
50758,0
76201,0
77606,0
78586,1
74367,0
20223,0
110125,0
73551,0
80095,1
35588,0
2947,0
70493,1
61932,0
107500,0
38780,1
9516,0
49862,0
42411,0
14376,0
14717,1
49519,0
44809,0
81112,1
85989,0
1137,0
104334,1
98868,0
83264,1
28521,0
68869,1
39180,0
64764,0
94712,0
31802,0
1748,0
106051,1
88658,1
104834,0
53997,0
19281,0
71602,1
65298,0
66585,1
10663,0
64293,0
103654,0
24258,0
49754,0
45591,0
70389,1
102736,0
95953,0
54854,1
10287,0
22490,0
37071,0
105214,1
92875,0
106585,0
53426,0
73377,0
50997,1
22603,0
92753,1
49959,0
34552,0
48739,0
56313,0
66087,0
107644,0
979,0
17447,0
6014,0
100286,1
89176,0
64848,0
3566,0
3183,0
4115,0
56807,0
90429,0
82507,0
51813,0
109282,0
46443,0
67344,0
88942,1
34977,0
8260,0
34747,0
58336,0
25732,0
15930,0
23785,0
54353,0
105643,0
70801,0
54593,0
34163,0
102432,0
47429,0
78467,1
50234,0
1644,0
42806,1
30634,0
14172,0
20065,1
103343,0
49115,1
91741,0
5993,0
77900,0
89082,0
79824,0
59845,0
7000,1
64549,0
12958,0
20642,0
11855,0
53106,0
82740,0
13900,0
74530,1
36162,0
53233,0
47366,0
29810,0
102142,0
34536,0
106449,0
28575,0
30481,0
107737,0
91418,1
25612,0
25420,0
34104,0
37657,0
38756,0
16899,1
99274,0
81570,0
70817,0
94801,1
33706,0
79811,0
14240,0
10144,0
68064,0
66180,1
42877,1
39155,0
80619,0
86234,1
9612,0
69547,1
27744,1
93197,0
7439,0
106997,0
33719,0
6099,0
93728,1
12534,0
67942,0
99591,0
19359,0
50289,0
92362,1
57544,0
15344,0
49302,0
81966,1
96175,0
604,0
89909,0
45180,0
76635,0
47129,0
8208,1
24424,0
37050,0
9260,1
99761,0
40626,0
9033,0
83540,0
62162,0
104537,0
69969,0
13221,0
58415,0
61114,0
41400,0
30499,0
68075,0
53625,1
52711,0
65660,0
107027,0
33219,1
103306,0
5188,0
5364,1
15028,0
41073,0
20411,0
86290,0
26438,0
6699,1
19358,0
2964,0
76030,0
95739,0
6646,0
109436,0
102037,0
55109,0
9119,0
10131,0
42122,0
37371,1
72992,1
64836,0
648,1
64579,0
106404,0
26661,0
21709,0
12201,0
90825,0
12169,0
1730,0
22162,0
43698,0
67803,1
92615,0
14945,0
64999,0
44589,0
22891,0
108124,0
14264,0
97197,0
108701,0
56575,0
16109,0
81228,0
32847,0
56992,0
20648,0
82773,0
44301,0
100227,0
93589,0
66430,0
94151,0
23874,1
41071,0
8201,0
104233,1
98619,0
75450,0
80901,0
3375,0
100666,0
45422,0
95822,0
106069,1
88417,1
6907,0
59866,0
85061,1
34177,0
69364,0
19011,0
33577,0
83804,0
66614,0
35937,0
6633,1
81357,0
35375,0
12176,0
79265,1
25536,0
59197,1
92722,0
103161,0
88917,0
16497,0
51214,0
108867,1
41016,0
14195,1
15020,0
61553,0
53535,1
26870,0
51437,0
2395,0
107348,0
48867,0
26757,0
37065,0
37362,0
105668,1
9812,0
33603,0
29695,0
76960,0
87515,0
72245,1
38510,0
105253,0
7539,0
70749,0
13300,0
10488,0
48012,0
103389,0
90870,0
21702,0
18593,0
35960,0
110113,0
38991,1
67251,0
104649,0
93225,0
23892,0
104200,1
6939,0
109033,1
97769,1
79155,0
54391,1
19197,0
77819,0
6176,0
84622,0
70975,1
88116,0
93891,1
66948,0
13331,0
86736,0
33871,0
89376,0
18307,0
785,1
19666,0
14009,1
41006,0
92261,0
106397,0
30309,0
9371,0
22407,0
97493,0
32297,1
14301,0
17891,1
61003,0
84744,0
94720,0
73016,0
107105,1
23621,0
34181,0
75336,0
73311,0
1045,0
61373,0
17361,0
34322,1
72603,1
10374,0
101796,0
12181,0
50041,0
103234,0
51515,0
14703,0
67299,1
76587,0
79209,1
109391,0
19369,1
10285,0
92098,0
48587,0
8367,0
98145,0
34189,0
4286,0
57364,0
68333,0
107349,0
3960,0
9489,0
100385,0
54337,0
14814,0
79899,1
67490,0
100661,0
50058,0
22920,0
24211,0
44789,0
96355,0
87041,0
50145,0
43876,1
30209,0
19343,0
81971,0
105417,0
39104,0
109617,0
83965,0
104593,0
47008,1
34866,0
85837,0
26510,1
65719,1
49498,0
70738,0
19920,0
48230,0
105314,0
17581,0
97175,1
103239,1
11180,0
13528,0
25365,0
109493,0
102924,0
74917,0
20539,0
44989,0
52223,1
67635,0
71882,0
36320,0
41062,1
49761,0
99473,1
50692,1
5238,0
37952,0
10110,0
55194,0
22323,0
14130,0
19085,0
103651,1
17917,0
104267,0
101104,0
54330,0
76235,0
59343,1
56236,0
59571,0
1153,0
3640,0
36684,0
98857,1
42917,0
106537,0
68320,0
89517,0
21443,0
68115,0
30252,0
26697,0
106072,0
59080,0
1518,1
47232,0
33372,0
59576,1
52437,0
4576,1
47761,0
20267,0
72514,0
46708,0
11871,0
31692,0
2965,1
93898,1
90066,0
13566,0
49583,0
26527,0
102141,0
80024,0
104698,0
93651,0
105304,1
43520,1
64489,0
48165,0
7175,0
1362,1
43204,0
71667,0
6029,0
79247,1
78294,1
18621,0
2791,0
53964,0
21027,0
97905,0
107467,0
25321,0
66684,1
27152,1
57330,0
58218,0
61155,0
43437,0
38592,0
58567,0
48356,1
41426,1
47685,0
5721,0
40313,0
17249,0
9930,0
70,0
96349,0
45098,0
97741,0
77796,0
47265,1
81982,0
39999,1
24176,0
31092,0
98468,0
80995,0
40008,1
10691,0
52341,0
21915,0
87581,0
86325,1
69202,0
5244,0
45805,0
105210,1
101817,0
72786,1
23826,1
90200,0
68857,0
10504,0
87703,0
87062,1
87884,0
57268,0
8724,0
96678,0
96587,0
54707,1
54989,0
19448,0
98070,0
94045,0
4774,1
71188,0
26014,1
108150,0
77718,0
32349,0
105206,1
6243,0
97703,1
32699,0
53279,1
89643,0
66111,0
65526,0
26332,1
1978,0
18656,0
67034,0
54683,0
26861,1
104261,1
41066,0
98790,0
27761,0
44899,0
62876,0
110236,0
22263,0
36232,0
26590,0
27754,0
55671,0
94856,1
65882,1
24791,0
47217,0
43290,0
23032,0
41478,1
94632,0
100600,1
98664,0
82011,0
33792,0
10158,0
76611,0
31081,0
63909,0
29161,0
103066,1
86769,1
93306,0
109333,0
59392,0
50743,0
73858,0
72710,0
79957,1
17008,0
35376,0
80592,0
82794,0
60790,0
29859,0
90728,0
11791,0
97952,0
32995,1
104736,0
59339,1
7377,0
24880,0
9825,1
58998,0
109822,0
13559,0
90894,0
85362,0
84695,0
52324,0
86404,0
5601,0
51804,0
52902,1
39522,0
24290,0
60988,0
56659,1
5643,1
86372,1
106057,1
5775,0
1676,0
43822,1
87652,0
85545,1
11323,0
56995,0
68383,0
9974,0
54221,0
96806,0
1047,0
75511,1
7379,0
19318,0
53213,0
109412,0
43202,0
93656,0
23782,1
37777,0
81593,0
99593,0
83773,0
33299,0
102537,0
107878,1
71396,0
17240,0
72636,0
39127,0
23758,0
49284,1
106161,1
49199,0
68319,0
62621,0
42217,0
91254,0
63501,0
96540,0
67276,0
29774,0
17738,0
38852,0
94308,1
77006,1
76183,0
88048,0
74885,0
73059,1
6089,0
70375,1
28228,0
89652,0
74476,1
79186,0
78297,0
18540,0
8237,0
70581,0
32086,0
6298,0
62515,1
13746,1
73414,1
60499,0
72733,0
75439,0
34650,0
83133,1
83314,0
100332,0
30491,0
6410,0
72930,0
23374,0
13356,1
13028,1
3641,0
46237,0
88818,0
40917,0
106513,0
54577,0
35124,0
22168,0
101256,0
95362,1
417,0
30437,0
20615,0
13122,0
2212,1
56522,0
12648,0
10541,0
50110,0
109459,0
21240,1
7079,0
32312,1
53444,1
27576,0
11237,0
44520,0
48956,0
51621,0
33991,0
99024,0
90313,0
42443,0
41666,1
62039,0
33082,0
42617,0
72412,0
50246,0
20421,0
31507,0
58542,0
92877,0
42868,1
86629,0
54728,0
101852,0
49006,0
12334,0
14770,0
5503,0
87176,0
102336,0
60363,0
50719,1
106413,0
17251,1
2232,0
102457,0
99374,0
104086,0
99124,0
56143,0
3033,0
37202,0
4967,0
103653,0
98183,1
84888,0
59045,0
27769,1
85312,0
36496,0
9713,0
82835,1
26605,0
5658,1
87210,0
40454,0
38620,0
33591,0
102012,0
37958,0
43417,0
55382,0
56804,0
8744,1
53134,0
61108,0
60285,0
25771,0
27378,0
69519,1
72273,0
40715,1
102339,1
81789,1
53115,0
65567,0
80661,1
88161,0
65759,0
36737,0
109396,0
105204,0
83822,0
2398,1
1380,0
23960,0
107453,1
41019,0
8770,0
4989,1
88653,0
46759,0
19699,0
49928,1
65204,0
95055,0
42991,0
77302,0
17643,0
48979,0
43197,0
55729,0
17076,1
24713,0
32703,0
108985,0
61608,0
50091,0
22503,0
60283,0
103079,0
23709,0
22114,0
98111,1
62996,0
101807,0
109657,0
26695,0
79417,1
6868,1
94870,0
102277,0
66664,1
67421,0
98339,0
21036,0
78191,0
14425,0
35429,0
42753,0
9626,0
62514,0
30274,0
108855,1
52781,0
76826,0
71417,0
8422,0
51031,0
90276,0
97086,0
91298,0
18319,0
27002,0
9477,0
24776,1
88041,0
42650,0
39205,0
88588,0
36057,0
109610,0
26672,0
958,0
70730,0
57947,0
69447,1
74130,0
33472,0
87248,0
37999,0
103339,0
106053,1
106334,0
27314,0
74358,0
34872,0
45333,0
108552,0
70189,0
77524,0
8039,1
80830,1
10239,1
61285,0
993,0
5124,0
19867,1
53435,0
9450,0
2017,0
70498,0
479,1
89956,0
92889,0
109074,0
41445,1
32567,0
14370,1
40558,0
17909,0
82501,1
42165,1
6212,0
59486,0
3629,0
48533,0
37702,1
14259,0
77175,0
106941,0
90464,0
1348,0
109414,0
48801,0
88119,1
6688,0
61976,0
104880,0
38919,0
94252,0
41548,0
3101,0
47966,0
1371,1
85106,0
30779,0
88745,1
71656,0
67767,0
48716,0
38659,1
64830,0
36215,1
85306,0
47582,0
66222,0
104016,1
87557,1
107090,0
65228,0
32094,0
101469,0
68082,0
96786,0
13723,0
48420,0
87566,1
54109,1
10549,0
47659,0
76530,0
54643,0
7650,0
71829,0
23023,1
23991,0
33084,0
44282,0
54855,0
12667,0
105809,0
29670,0
21376,1
1952,1
102196,1
26745,0
32982,0
43140,0
79571,0
10189,0
59296,0
40507,0
48570,0
31644,0
33059,0
48862,0
106382,0
82008,0
30550,0
39412,0
59708,1
27042,1
13019,0
104350,0
74519,1
68216,0
19546,0
48313,0
69817,0
54532,0
589,0
43939,1
79690,0
102123,0
45984,1
56624,0
39183,0
54966,0
19544,0
101435,0
102551,1
45767,0
7129,1
10803,0
69785,0
86449,0
75183,0
34368,0
69928,0
39289,0
87873,0
93599,0
15927,0
56164,0
105858,0
44041,0
45480,0
6260,0
69184,0
23839,0
103774,0
91299,0
38699,0
37203,0
33905,0
100681,0
16505,0
74777,0
25645,0
71030,0
73178,0
48169,0
24019,0
24772,0
74593,0
97958,1
80739,0
54260,0
72220,0
71554,0
13285,0
7882,0
17941,0
107818,0
7990,0
25278,0
64910,0
55752,0
3671,0
19,1
25424,1
81605,0
35522,0
24033,0
57221,0
100996,1
71416,0
79100,0
71458,0
27751,0
108497,0
94391,0
8566,0
68672,0
49470,1
85171,0
37796,1
44715,1
102300,0
27632,1
17714,1
51366,0
52786,0
96240,0
97940,1
34879,0
70299,0
24167,0
103632,1
44967,0
31380,0
82340,0
94477,1
34129,0
62899,0
27648,0
100034,0
9749,0
73202,1
106709,0
94434,0
103889,0
4153,0
2144,0
30623,0
88197,0
16200,0
51876,1
71025,0
49247,0
54410,0
101114,1
81213,1
91995,0
108824,0
61948,0
77409,0
61730,0
22953,0
23230,1
22882,0
63546,0
30859,0
22871,0
19626,0
87855,0
43096,1
96267,0
79843,0
49649,0
54731,0
93853,0
48364,0
68326,0
94853,0
103378,0
87447,0
76806,0
34728,0
11824,0
96674,0
82235,0
48188,0
73539,0
30184,0
2622,1
12517,1
55747,0
106437,0
46599,0
23700,0
78242,0
68591,1
96185,0
24755,0
70465,0
20741,0
6211,0
16234,0
97510,1
27545,0
101456,1
104713,0
64007,0
30694,0
39052,0
87162,0
2769,0
105918,0
26149,0
21759,0
36775,1
85350,0
67875,0
89922,0
80984,1
24138,0
73952,0
75897,0
6742,1
89423,0
105094,0
54017,0
49169,0
9121,0
82492,0
4523,0
33718,0
22432,1
28155,1
34813,0
94215,0
55494,0
81345,0
33565,0
2082,0
51436,0
86310,1
70152,0
58955,1
81087,0
43388,0
8120,0
13930,0
44142,0
107886,0
109128,0
75388,0
87438,1
79082,1
92407,0
16338,0
98729,1
68450,0
97599,0
85802,0
90257,0
16692,0
98181,0
31207,0
27511,0
96236,0
26350,0
53292,1
64619,0
43702,0
43597,1
93984,0
60918,0
57521,1
14677,0
50231,0
90838,0
71009,0
37076,0
75479,0
77446,1
66082,0
89318,1
108643,1
6995,1
89396,0
37748,0
26873,1
73362,0
101516,0
14871,0
37487,0
108777,0
35685,0
98517,1
15721,0
59605,0
27308,0
19839,0
1163,0
61714,0
60073,0
82982,0
79506,0
54900,0
76787,0
15113,0
39466,0
23965,0
22108,0
11735,0
29200,1
67679,1
4673,0
49919,0
90150,0
91148,0
45169,0
90130,0
56801,0
27021,0
93567,0
88880,0
71068,0
75135,1
85599,0
101252,1
75979,1
71528,0
3500,0
44452,0
85559,0
42653,0
49196,0
59340,1
41783,0
632,0
17024,0
66218,0
1289,0
66683,0
12544,1
83704,0
75311,1
65790,1
92314,0
34081,0
104193,1
93787,0
47733,0
7815,0
59391,0
88836,0
57437,0
68728,0
42536,1
65856,0
72605,0
6631,0
4437,0
21192,0
101330,1
13902,0
100365,0
31031,0
74715,0
9327,1
31394,0
65578,1
79783,0
77814,0
20634,0
86799,0
15331,0
3446,0
80152,0
97406,1
74840,0
69328,0
109462,0
30683,0
25718,0
33947,0
53294,1
22668,0
83350,0
65146,0
62547,0
81569,0
41891,0
67892,0
105195,1
73987,0
5842,1
101101,0
65012,1
6883,0
84729,0
59794,0
66205,0
22450,0
46407,0
35500,1
93300,0
525,0
19853,0
30289,0
35677,0
40456,0
20293,0
47044,1
21278,0
43535,1
109097,1
68121,0
16630,0
106386,0
58600,0
9468,0
60607,0
98107,0
41807,0
41764,0
40055,0
21521,0
54247,1
22364,1
72394,1
5991,0
77159,0
73806,0
36126,1
28537,0
107187,0
81191,0
5570,0
58827,0
43739,0
69043,0
73483,0
16064,0
1018,1
75017,0
33774,0
87825,0
4839,0
85868,0
61954,1
89623,0
50654,0
63461,0
24367,0
69669,1
103466,1
106809,1
104412,0
9943,0
62126,0
47341,1
74441,1
47587,1
41796,0
65269,1
37375,0
48291,0
1820,0
33561,0
58239,0
38871,0
103127,0
83858,0
38394,1
27676,0
86528,0
104450,0
71821,0
68163,0
107496,0
58408,0
24295,0
91272,0
7417,1
102340,0
86858,1
63338,0
95230,1
85321,0
70286,0
90035,0
105218,0
41222,0
79480,0
88771,1
64733,1
69881,0
91609,0
104729,0
74237,0
61644,0
14553,0
54484,1
26299,1
5239,0
10781,0
104854,0
103887,0
50877,1
80198,0
9142,0
108210,0
9139,0
50717,1
102390,1
52984,0
3121,1
52720,0
94587,0
15774,0
19888,0
34677,0
78329,0
15262,1
1428,0
26447,1
78811,1
23128,0
93122,1
62459,0
38898,0
49431,0
77549,1
10372,0
12861,0
78561,0
95683,1
73143,1
105141,1
72206,0
78770,0
75151,0
49647,0
50529,0
18365,0
25067,0
12839,0
34600,0
68559,0
2712,0
17881,1
24093,0
76785,0
39773,0
51618,0
8314,0
29170,1
1034,0
36504,0
86432,1
74822,0
41805,0
2104,0
84813,0
4008,0
27337,0
104919,0
41839,0
22799,0
21505,0
18567,0
107409,0
67089,0
35167,0
35821,0
71140,0
51078,0
100469,0
32951,0
42376,0
61631,0
58920,1
66059,0
50961,0
68782,0
39779,0
34839,0
12565,0
59207,0
105687,1
35813,0
89311,0
108119,0
27530,0
77216,0
82722,0
72434,1
2671,0
83389,0
60598,0
6234,0
77750,0
34874,1
55764,0
103192,0
75199,0
95731,0
51126,0
101260,1
79145,0
58635,1
84159,0
102965,0
82673,0
1483,0
4012,1
8753,0
29566,0
9352,0
30961,0
94665,1
79903,1
10805,0
45975,0
97696,0
83411,0
30979,0
17634,0
87367,0
101939,0
101106,0
103260,0
81591,1
64269,0
98617,1
57286,0
11374,1
109950,0
68427,0
17877,0
16703,0
32825,1
89586,0
24677,0
86809,0
106443,0
79037,1
76241,0
85192,0
84955,0
97073,0
58590,0
63571,0
79213,1
29022,0
41243,0
90288,0
84014,0
71183,0
47379,1
67596,1
37341,0
33405,0
44931,1
35316,0
62419,0
61094,0
106606,0
17871,0
7969,0
61949,0
100924,0
12833,0
83257,0
14711,0
96910,0
39710,1
67446,1
17517,0
89216,0
87834,0
48242,0
37218,1
86798,0
100339,0
23577,1
37079,0
107721,0
37819,0
482,0
13642,0
58021,1
49263,0
102203,0
39277,0
72860,0
4556,1
109158,0
94467,0
22567,0
16696,0
24984,0
63977,0
44395,0
21401,1
97210,0
93700,0
30604,0
110061,0
91199,0
10939,1
104272,0
20496,0
95460,1
64998,0
64510,0
71944,1
38051,0
18066,0
45744,0
110389,0
8931,0
10534,0
85911,1
104121,1
62601,0
29545,1
104555,0
51168,0
9518,1
76009,0
9473,0
92902,0
53140,0
99248,0
63448,0
54178,0
90440,1
109339,0
108736,0
28965,0
99055,0
34525,0
41812,1
30982,0
18024,0
61926,0
7501,0
60412,0
78510,0
75114,0
83958,0
15878,0
74679,0
51205,0
56653,0
24122,0
91849,1
19108,0
95877,1
55377,0
8728,0
42183,0
69594,1
109160,0
59125,0
905,0
41156,0
85222,0
102456,0
47689,0
80052,0
16747,1
38559,0
57128,0
96830,0
55134,0
72367,0
43618,0
59793,0
24771,1
109046,1
109772,0
37189,0
63844,1
1404,0
9921,0
92921,0
53151,0
45425,1
106255,0
86922,0
25850,1
67714,1
75514,0
27534,0
102060,0
97960,1
67923,0
31902,1
84443,0
27698,0
107404,0
60380,1
99560,0
96322,0
15709,0
31377,0
10422,0
48650,0
58589,0
94717,0
83542,1
30460,1
100219,0
77896,0
41842,0
45917,0
32162,0
40485,0
43832,0
90101,0
82114,0
21750,0
25520,0
5651,0
62905,0
59678,1
73964,0
6056,0
78555,0
83685,0
57566,0
102937,0
61592,0
22809,0
53889,0
101486,0
40574,0
26095,1
19146,0
87462,0
78442,0
12533,0
109976,0
102353,1
45661,0
8424,1
95506,0
34024,0
14395,0
107078,0
45254,0
80261,0
24538,0
85358,0
57577,0
97539,0
6442,0
80866,0
101405,1
67621,0
63746,0
3472,0
65551,0
39137,1
72788,0
53216,0
66414,0
82060,0
100727,0
41716,1
67275,1
107686,0
78659,0
37709,0
81452,0
22705,1
88683,0
87186,0
5232,0
5969,0
89330,0
107263,1
101641,0
15245,1
23057,0
104743,1
83763,0
72193,0
19204,1
53472,1
19540,0
94682,1
37353,0
79680,0
58621,0
39576,0
29263,0
12457,0
108946,0
82294,0
66424,0
18380,0
79584,0
38522,0
34499,1
46731,0
5509,0
68656,0
53522,0
79225,0
10035,0
83727,0
37710,1
10219,0
1091,0
78209,0
67609,0
75091,1
84741,0
56270,0
73888,0
30300,0
87978,0
96019,0
38662,0
101192,0
10174,0
53570,1
67685,0
41012,0
23738,0
66200,0
89613,0
12996,1
23206,0
100900,0
4423,0
50620,1
95316,0
40543,0
53794,0
75250,0
42731,0
22695,0
68021,0
36276,0
58792,0
34014,0
87190,0
19464,0
105601,0
30891,0
4544,1
1463,0
108257,0
52270,0
90750,0
48390,1
107003,0
43881,1
92078,1
36914,1
97786,1
52023,0
75252,0
35727,0
48793,0
22429,1
37574,0
91867,1
88445,0
13537,0
68856,1
77812,0
28079,0
110099,0
105493,0
104921,1
18401,1
82181,0
33278,0
7766,0
63896,0
60825,0
51530,0
6050,0
72650,0
76353,1
17448,0
108775,0
46251,1
73793,0
51614,0
46722,0
108433,0
15917,0
103390,0
93805,0
89339,0
23536,0
35106,0
76071,0
25703,0
101876,0
69794,0
39300,1
92443,1
89488,1
92167,1
88613,0
49215,0
86348,0
90115,0
69187,0
91399,0
38745,0
101912,0
75119,0
46653,1
63190,0
90249,0
95472,1
101095,0
55969,0
73586,0
27411,0
7331,0
95401,0
29804,0
99223,0
70808,0
102726,0
51779,0
105112,0
105288,0
34482,0
57513,1
49462,0
81625,0
100125,0
104513,1
85396,0
90049,0
34250,0
10208,0
65103,0
105098,0
79407,0
96718,0
101628,0
88306,1
74621,1
74289,0
72356,0
87265,0
106180,0
4369,0
97417,0
109322,0
87597,0
106924,1
8293,0
104653,0
55230,0
102297,1
72549,0
60497,0
13266,0
86324,0
75278,0
84931,0
56186,0
109003,0
97071,0
35982,0
101402,0
3761,0
102218,1
8696,1
105805,0
14789,0
15608,1
49477,1
13707,0
2470,0
109871,0
3199,0
91232,0
66847,1
76416,1
77741,0
33237,0
82197,1
109121,0
49355,0
34809,0
50841,0
88222,0
43246,0
73576,1
24408,1
35434,0
29112,0
60647,0
98694,0
26562,0
33754,0
55726,0
74728,0
33838,0
104756,0
107555,0
52716,1
65780,1
26490,0
48784,0
52421,0
99884,0
45952,0
85108,0
18451,1
44874,0
44783,1
30249,0
96723,1
18148,1
59151,0
63352,1
106553,0
51878,0
68423,1
63161,0
72080,0
75788,0
18097,0
24070,0
72963,0
77913,0
29606,0
40172,0
81529,0
60785,0
64988,1
57076,0
93532,0
107183,0
657,0
87656,0
48310,1
42047,1
62442,0
98098,1
94873,0
24690,0
98352,0
20100,0
105511,1
103090,0
73063,1
1795,0
38228,0
73430,0
32520,0
41949,1
36255,1
50444,0
25489,0
3611,0
86216,1
58081,0
17408,1
48935,1
99836,0
63093,0
87086,0
25147,1
49742,0
39661,0
109379,0
96898,0
86881,1
103587,0
107402,1
13224,0
82987,0
29964,0
9595,0
24581,0
80551,0
87212,0
29612,0
42230,0
37832,0
10735,0
79753,0
2336,0
22936,0
51728,0
59568,0
33324,0
95578,0
52463,0
103948,1
102286,0
71439,0
6575,0
75954,0
73648,1
3660,0
37302,1
50543,0
42799,0
107316,1
78301,0
17401,0
53932,0
109572,0
24972,0
91121,0
37854,0
36364,0
95449,1
59366,0
8063,1
23362,0
45165,0
35666,0
47658,0
93564,0
29306,0
106129,0
84453,1
55570,1
71379,1
10071,0
88466,0
107343,0
107442,0
60540,0
29169,1
12314,0
103784,0
74337,0
40022,0
21769,0
47289,0
54465,1
75620,0
55269,0
103060,1
32668,0
73524,0
59429,0
29423,0
21675,0
19235,0
5198,0
48556,0
17636,1
54191,0
107386,0
92676,0
3565,0
101728,0
80053,0
11862,0
84943,0
78218,0
41757,0
42198,0
14361,0
21755,1
16879,0
38260,0
75175,0
49037,0
4880,0
19048,0
14160,0
24147,0
45855,0
103176,1
107115,1
75653,1
4388,1
66500,0
53246,0
106091,1
2466,0
2147,0
6632,0
108873,1
108068,0
55350,0
101241,0
41584,1
100391,1
61935,0
72785,0
96681,0
52224,0
59513,0
71450,0
96970,0
28208,0
108425,0
94140,1
46884,0
42985,1
110283,0
97813,0
30863,0
74307,0
34642,0
71203,0
90669,0
45842,1
912,0
46485,0
62313,0
101358,0
104930,1
32573,0
51737,0
68522,0
4201,1
102757,0
107424,0
19730,0
17169,0
62187,0
24877,0
23018,0
108458,0
58994,0
56618,0
44851,0
108135,0
103843,0
85477,0
54314,0
78813,0
69180,0
28657,0
70814,0
43300,0
76371,0
99554,0
72702,0
62395,0
33215,0
5191,0
34618,0
99548,0
93713,1
65727,0
8967,0
67751,1
78657,0
22398,0
15400,1
38552,0
102003,0
77783,0
41377,0
1283,0
40730,0
1061,1
76109,0
55867,0
73985,1
37598,0
10510,0
35931,0
86801,0
12787,0
9401,0
4308,0
94514,0
46482,0
26348,0
38763,0
44894,0
27781,1
16248,0
24939,0
22598,0
39620,0
36427,0
104385,0
98792,0
89165,0
34846,1
10824,0
99711,0
93449,0
49296,0
82731,0
44507,0
20125,0
17485,0
31869,0
95897,1
61076,1
21848,1
26001,1
24432,1
32722,0
93688,0
17645,1
72826,0
75899,0
66699,0
80672,0
75005,0
6362,0
31652,0
66537,0
51154,0
11725,1
61978,0
90751,0
9159,0
74934,0
77139,0
108630,0
20393,0
63409,0
86225,0
82657,1
83796,0
23674,0
50037,0
18912,0
77151,0
16152,0
14096,0
74432,0
98912,1
21078,0
7546,1
89509,0
54427,0
6438,1
108927,0
101213,0
58067,0
99687,0
22253,0
3864,0
65162,0
81199,0
19270,0
49426,0
103183,0
77463,0
86677,1
31735,1
28248,0
17999,0
30473,0
29073,0
91449,0
57240,0
2478,0
81674,0
86592,0
91536,0
39125,1
44802,0
70107,0
44200,0
46827,1
20765,0
22309,0
68109,0
76107,0
44243,0
69229,0
92746,0
20250,0
3678,0
12358,0
89349,0
52426,0
72692,1
90538,0
85749,0
102429,0
12440,1
38738,0
51864,0
18550,0
67822,0
62519,0
57389,0
14170,0
27627,1
68803,1
60069,0
101385,0
34423,0
106854,1
89708,0
67099,1
39416,0
51349,0
95626,1
46009,0
106595,0
91983,0
110406,0
90624,0
31352,0
35524,0
53394,0
80894,0
2061,1
33569,0
93039,0
29325,0
94831,1
47096,1
50115,0
88755,0
63767,1
97570,1
14893,0
76120,1
107493,0
13352,0
65236,0
100658,1
71527,1
56536,0
8577,0
110277,0
78262,0
5376,0
82602,0
85853,0
50981,1
98984,1
31116,0
83750,1
102318,0
25460,0
87503,1
65769,1
95988,1
105615,0
47608,0
17018,0
91547,0
25725,0
28588,1
82168,0
107949,0
63565,1
90027,0
84589,0
46980,1
23167,0
84319,0
58097,1
77727,0
20612,0
84019,0
98924,0
44909,0
100726,0
101608,0
105811,1
34302,0
31900,1
49789,0
77340,0
21434,1
63904,1
4757,0
97710,1
92818,0
29928,0
74315,0
16702,1
38786,1
62682,0
76936,1
87112,0
86651,0
53008,1
25106,0
122,0
50862,0
89959,0
16577,1
17481,0
97921,0
97231,0
110024,1
38392,0
96148,0
72745,0
101068,0
51806,0
92284,0
60594,0
42966,0
15668,1
48775,0
97718,0
7635,0
37737,0
73567,0
14112,0
106305,0
15357,0
93870,0
50057,1
37151,1
97023,0
34105,0
41595,1
96184,0
31429,1
29681,1
93510,0
48485,0
106505,1
105506,1
64786,0
77186,1
24002,0
92114,0
77826,0
5499,0
89751,0
85259,0
27088,0
100092,1
64970,0
53706,0
64313,1
96026,0
77700,0
22642,0
7622,0
90356,0
34307,1
21225,0
79886,0
80116,0
15685,0
16236,0
23686,0
109451,1
84026,0
51466,0
106135,0
90398,0
33852,1
90582,0
41182,0
68981,0
74000,0
62592,0
106913,0
6134,0
39656,1
101848,0
96510,0
6153,0
36793,0
75856,0
107469,0
17313,0
13229,0
11362,0
108914,0
70520,0
104324,0
54999,0
52947,0
63058,0
80287,0
49362,0
45157,0
71218,1
47615,0
92017,1
46178,1
82184,0
70773,1
62271,0
108612,0
72319,0
56003,1
72898,0
47703,0
59664,0
23013,0
52311,0
39237,1
28698,0
101180,0
82584,0
8029,0
5228,0
48394,0
98523,0
48210,0
38250,1
44083,1
65682,0
87814,0
92585,0
77698,0
102601,1
28567,0
23288,0
67593,0
74571,0
52404,0
94162,0
9568,0
10425,0
24693,1
68749,0
58978,0
80929,0
16135,0
49489,0
67893,0
11787,0
58881,0
21678,0
202,1
100771,1
14891,0
45140,0
14788,1
80550,0
46928,0
91942,1
